%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
92.0, -11938.893728124349, -14778.146419304183, -83845.14854492528, -37506.294251238614, -12374.775096747291, -33344.824116805095, -15370.981737492293, -58244.130998150235, -36785.405789066055, -40217.58320541182, -71355.28431597761, -87019.92327212373, -11720.628943518275, -68340.883355246, -16141.803996778011, -57266.868027075296, 0.128, 0.98, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668499910097E9, 0.0, 2025-03-12 17:07:29.991
94.0, -11970.297929084056, -14792.138611333206, -83476.16594745708, -37578.512737573714, -12364.58270127567, -33409.9347484034, -15156.80732212154, -58296.25526622001, -36372.34555153198, -40340.137820260265, -71469.85935805552, -87139.48275321517, -11677.534780208443, -68449.1552053875, -16034.381512925806, -57375.162228961264, 0.128, 0.98, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668499910355E9, 0.0, 2025-03-12 17:07:29.991
96.0, -11931.160024542813, -14774.167808791139, -83889.51675766907, -37490.223346975254, -12411.610771609638, -33320.63952930445, -15336.582402775575, -58222.02512288393, -36798.6380217836, -40242.01366210147, -71363.57681317054, -87037.08941186541, -11757.33050791389, -68365.24675670228, -16152.19755794973, -57287.364576740816, 0.132, 0.98, 0.042, 192.0, 2.0, 16.0, 15.0, 80.0, 0.5, 40.0, 0.0, 0.0, 0.0, 1.7417668499910612E9, 0.0, 2025-03-12 17:07:29.991
98.0, -11953.198844575745, -14777.87819837072, -83462.41962461706, -37575.361141605514, -12347.617727234094, -33394.71321042934, -15118.89876352534, -58278.91031252269, -36409.918833961354, -40323.32930842988, -71440.44446235233, -87114.44879942523, -11651.78557059593, -68428.65865572199, -16078.61561520286, -57346.10496116936, 0.132, 0.98, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668499910882E9, 0.0, 2025-03-12 17:07:29.991
100.0, -11927.583745429964, -14775.799486136377, -83925.57012147548, -37497.71118136778, -12437.851719600169, -33310.84946523303, -15338.906984198928, -58203.5402302194, -36762.94228588847, -40249.16622032717, -71366.61665041646, -87040.1963043447, -11763.834865550383, -68376.98142254131, -16165.899177300833, -57283.76594588351, 0.132, 0.98, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766849991114E9, 0.0, 2025-03-12 17:07:29.991
102.0, -11929.036608819559, -14755.615860893235, -83465.68297930753, -37561.07837689857, -12335.950116628423, -33378.66465791043, -15118.60819084742, -58279.022071244966, -36456.52222115066, -40312.86869202479, -71435.0129884497, -87103.54114813104, -11662.11207653428, -68420.58967597362, -16121.866240723879, -57340.31585935544, 0.132, 0.98, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668500677319E9, 0.0, 2025-03-12 17:07:30.067
104.0, -11926.108530295913, -14771.999689578974, -83948.05597639752, -37500.46044593578, -12454.436713986006, -33313.53167456766, -15346.707743013829, -58214.961971636054, -36724.20671274742, -40245.63464470323, -71368.71771439526, -87035.793010687, -11762.158484716236, -68377.16023649696, -16165.765066834101, -57289.733861653076, 0.132, 0.98, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668500677824E9, 0.0, 2025-03-12 17:07:30.067
106.0, -11931.160024542813, -14740.282564196894, -83478.64699109162, -37564.78876647816, -12331.591526459639, -33378.75406488825, -15123.570278116498, -58293.841277818836, -36523.55510277213, -40299.16707267369, -71430.90026746991, -87091.98529624764, -11673.533817950944, -68418.08628059462, -16148.978906748165, -57327.66477199373, 0.134, 0.98, 0.046, 192.0, 2.0, 24.0, 15.0, 80.0, 0.5, 56.0, 0.0, 0.0, 0.0, 1.7417668500678077E9, 0.0, 2025-03-12 17:07:30.067
108.0, -11927.673152407784, -14768.669279655132, -83948.6147700089, -37518.14067579993, -12479.269502075853, -33322.248854905236, -15350.172263404402, -58215.051378613876, -36677.13393892455, -40265.39358680172, -71389.92951988334, -87052.22154286165, -11779.704604113651, -68397.94735884039, -16154.365677161895, -57295.455908233635, 0.134, 0.98, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850067875E9, 0.0, 2025-03-12 17:07:30.067
110.0, -11930.35536174242, -14735.208718205538, -83509.58180541777, -37571.2707723702, -12327.702322924415, -33378.23997476578, -15142.23398473668, -58296.23291447556, -36585.62589712452, -40289.91345046919, -71411.47660153826, -87071.5558018155, -11681.111059321292, -68405.16697229946, -16174.951633805233, -57297.422861745705, 0.134, 0.98, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668500678983E9, 0.0, 2025-03-12 17:07:30.067
112.0, -11904.06971026298, -14732.571212359813, -83950.78288922107, -37495.9006900669, -12475.46970551845, -33290.59878475652, -15359.716458286817, -58195.51595395994, -36617.45478122887, -40261.16910709967, -71380.76530465667, -87041.64916773429, -11763.276071939, -68394.72870763883, -16134.942011230232, -57287.76690814101, 0.134, 0.98, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668500679212E9, 0.0, 2025-03-12 17:07:30.067
114.0, -11931.584707687463, -14723.697569811055, -83556.81104145182, -37568.14152814645, -12324.148395556022, -33370.41686420642, -15172.252377540157, -58297.55166739842, -36624.13795282102, -40265.34888331281, -71385.86150239248, -87044.71135672467, -11672.572692939364, -68380.4906464208, -16186.708651388724, -57269.52788466548, 0.134, 0.98, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668500679436E9, 0.0, 2025-03-12 17:07:30.067
116.0, -11930.467120464698, -14757.87338708322, -83911.53322595755, -37548.69551047034, -12494.155763883087, -33332.88828526596, -15358.062429197125, -58243.348687094294, -36554.40051012045, -40291.81334874789, -71409.33083407056, -87070.14764191481, -11778.229388979602, -68424.70239695339, -16115.943028443222, -57310.54333574097, 0.128, 0.984, 0.046, 192.0, 2.0, 0.0, 15.0, 96.0, 0.5, 56.0, 0.0, 0.0, 0.0, 1.7417668500679655E9, 0.0, 2025-03-12 17:07:30.067
118.0, -11938.781969402073, -14730.648962336656, -83597.62532682721, -37605.513644875726, -12352.937442414457, -33382.218585278824, -15229.20462241228, -58311.70032163863, -36699.485683379855, -40283.90083121072, -71401.59713048901, -87062.5033453111, -11719.645466762242, -68405.7481176553, -16204.433584741782, -57282.6707104052, 0.128, 0.984, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850067988E9, 0.0, 2025-03-12 17:07:30.067
120.0, -11937.150292056835, -14762.92488133012, -83849.66359730526, -37583.74304577625, -12517.62509556116, -33337.31393066811, -15388.594912123075, -58242.72283824955, -36517.3189660691, -40334.50518065753, -71443.70781704281, -87105.37399117637, -11796.28959849949, -68464.48850208384, -16104.700100982202, -57331.28575459549, 0.128, 0.984, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668500977557E9, 0.0, 2025-03-12 17:07:30.097
122.0, -11919.671227892784, -14723.608162833234, -83648.63200767423, -37587.744008033755, -12371.847018223647, -33349.54033488516, -15339.197556876847, -58292.857801062804, -36770.56423074773, -40279.09520615282, -71384.83332214753, -87047.93000792623, -11741.192548417157, -68402.10478330909, -16227.902916419855, -57264.074059018385, 0.128, 0.984, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668500978143E9, 0.0, 2025-03-12 17:07:30.097
124.0, -11920.230021504167, -14741.266040952927, -83804.9377566502, -37583.81010100962, -12502.671778520558, -33326.62979681847, -15471.743401496817, -58249.76363775297, -36476.683494649355, -40327.03969800946, -71425.5582005451, -87091.8511857809, -11771.166237731724, -68456.12894965756, -16114.557220286993, -57308.755196184546, 0.128, 0.984, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668500978403E9, 0.0, 2025-03-12 17:07:30.097
126.0, -11909.948219054726, -14714.220430162006, -83732.74162205955, -37584.592412065555, -12385.749803274848, -33338.9679597578, -15493.40224187401, -58301.44087093364, -36810.66326030055, -40267.89698218072, -71367.13074053892, -87032.95433914117, -11753.486007867576, -68394.25932100527, -16255.350858610971, -57237.96722149459, 0.13, 0.978, 0.046, 192.0, 2.0, 8.0, 15.0, 72.0, 0.5, 56.0, 0.0, 0.0, 0.0, 1.7417668501138697E9, 0.0, 2025-03-12 17:07:30.113
128.0, -11899.241733460634, -14715.516831340414, -83760.39072995076, -37583.3183626316, -12484.745679467402, -33322.98646247226, -15557.149417060546, -58250.143617408714, -36439.78076455364, -40335.26513996901, -71439.08100594056, -87101.84241555243, -11765.377135917799, -68463.34856311663, -16124.257877380596, -57305.49184149407, 0.13, 0.978, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850487501E9, 0.0, 2025-03-12 17:07:30.487
130.0, -11876.219436671667, -14690.57228452829, -83817.20886435614, -37559.781975720165, -12384.431050351985, -33315.230407146264, -15622.28240040331, -58276.16104795469, -36834.37846116763, -40231.5977491853, -71330.5409348656, -86994.57639391141, -11748.300403153946, -68357.75892230975, -16262.07873369202, -57197.19763960811, 0.13, 0.978, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850487594E9, 0.0, 2025-03-12 17:07:30.487
132.0, -11905.187297485745, -14721.86472676572, -83698.34228734282, -37618.4776566598, -12465.724344935936, -33346.03111100568, -15597.114336146635, -58284.52060038097, -36397.62537451093, -40343.714099373115, -71440.42211060788, -87107.02802026607, -11750.267356666012, -68467.41658060749, -16109.371615573362, -57306.20709731664, 0.13, 0.978, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850487619E9, 0.0, 2025-03-12 17:07:30.487
134.0, -11896.02308225907, -14706.95611321403, -83869.46724289266, -37594.98597323728, -12417.64574261257, -33321.64535780494, -15712.29287532483, -58294.44477491913, -36850.6505311311, -40252.87660990675, -71350.52339440864, -87017.17400755573, -11782.14094425928, -68386.57032091264, -16244.890242205889, -57212.262715370984, 0.13, 0.978, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504876416E9, 0.0, 2025-03-12 17:07:30.487
136.0, -11898.191201471234, -14700.876438722187, -83645.32394949484, -37632.89453183347, -12442.545585935783, -33342.18661095937, -15643.04717100229, -58291.71786209558, -36411.170531650845, -40352.56539017742, -71442.83609900906, -87108.0114970221, -11740.94667922815, -68469.53999633074, -16109.081042895443, -57293.377195999296, 0.13, 0.978, 0.05, 192.0, 2.0, 8.0, 15.0, 72.0, 0.5, 72.0, 0.0, 0.0, 0.0, 1.7417668504876645E9, 0.0, 2025-03-12 17:07:30.487
138.0, -11891.329215923455, -14709.683026037577, -83918.10463882741, -37601.98206925179, -12440.913908590544, -33316.12447692448, -15811.869896873224, -58283.17949571365, -36853.6009613992, -40259.470374521065, -71349.31640020804, -87011.63077493082, -11793.696796142674, -68388.04553604669, -16233.937887422788, -57208.41821532467, 0.13, 0.978, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850487688E9, 0.0, 2025-03-12 17:07:30.487
140.0, -11901.633370117352, -14702.105784667228, -83599.0334867279, -37646.64085467349, -12431.369713708129, -33355.508250654726, -15715.623285248672, -58307.185269258654, -36425.34153763551, -40337.500314414545, -71442.41141586441, -87101.17186321877, -11742.17602517319, -68461.98510670484, -16119.876935467355, -57289.84562037535, 0.13, 0.978, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504877095E9, 0.0, 2025-03-12 17:07:30.487
142.0, -11900.672245105774, -14711.6723312941, -83969.04426444105, -37598.092865716564, -12470.619376971648, -33310.08950592155, -15952.618831708292, -58278.84325728932, -36845.800202584294, -40253.949493640604, -71351.55157465358, -87010.08850456339, -11826.106825602868, -68391.0406698037, -16241.939811937787, -57205.69130250112, 0.13, 0.978, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504877312E9, 0.0, 2025-03-12 17:07:30.487
144.0, -11921.816995360494, -14709.48186033748, -83559.58265776429, -37682.91773592446, -12435.974173065923, -33380.251631766754, -15821.414091755641, -58345.362048788316, -36449.36966292497, -40361.50608795954, -71464.22671845279, -87118.62857563837, -11760.884435282283, -68483.91216801551, -16160.11007548691, -57298.69691117966, 0.132, 0.98, 0.048, 192.0, 2.0, 24.0, 15.0, 88.0, 0.5, 56.0, 0.0, 0.0, 0.0, 1.741766850487753E9, 0.0, 2025-03-12 17:07:30.487
146.0, -11880.689785562729, -14689.030014160875, -84030.39980297087, -37599.61278433952, -12496.547400539805, -33292.54338652413, -16119.608714533892, -58262.14650418121, -36839.54171413681, -40246.39460401471, -71354.92668806633, -87009.8873388633, -11835.896889674294, -68393.05232680468, -16271.041783218598, -57201.06449139887, 0.132, 0.98, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504877756E9, 0.0, 2025-03-12 17:07:30.487
148.0, -11918.754806370116, -14700.09412766625, -83564.90237294465, -37705.98473620233, -12416.662265856537, -33389.46055048234, -15942.493491470039, -58357.11906637181, -36494.18491055786, -40349.90553258724, -71466.70776208732, -87123.38949720735, -11755.251795679545, -68478.83832202415, -16214.53657323558, -57289.800916886445, 0.132, 0.98, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504877973E9, 0.0, 2025-03-12 17:07:30.487
150.0, -11904.181468985256, -14720.836546520775, -84049.55524796907, -37637.27547374672, -12525.403502631605, -33328.619102075, -16207.473421987705, -58286.39814691522, -36802.66133578555, -40291.52277606998, -71384.25217679169, -87045.44896429169, -11858.740372507618, -68438.94045817143, -16270.214768673752, -57224.310305632396, 0.132, 0.98, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74176685048782E9, 0.0, 2025-03-12 17:07:30.487
152.0, -11895.106660736403, -14682.592711757747, -83592.84205351378, -37692.88661395152, -12403.228867438898, -33387.15832080344, -16008.095861446365, -58368.47375255511, -36560.6813503124, -40349.50320118704, -71440.98090421926, -87103.51879638658, -11758.984537003582, -68480.2688336693, -16247.907727707354, -57264.29757646294, 0.132, 0.98, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504878523E9, 0.0, 2025-03-12 17:07:30.487
154.0, -11883.68491931974, -14700.988197444463, -84072.6893034803, -37635.24146500129, -12526.297572409818, -33313.03993618965, -16232.105044377453, -58308.34755997033, -36736.92485534249, -40294.24968889352, -71383.08988608002, -87044.75606021358, -11855.611128283874, -68443.79078671822, -16255.619079544436, -57214.94492470562, 0.131, 0.979, 0.049, 192.0, 2.0, 8.0, 15.0, 72.0, 0.5, 72.0, 0.0, 0.0, 0.0, 1.7417668504878747E9, 0.0, 2025-03-12 17:07:30.487
156.0, -11901.87923930636, -14687.934778682564, -83596.6865535601, -37716.46770435187, -12389.840172510168, -33399.89881514297, -15981.96667217811, -58405.86822102883, -36596.42178969643, -40347.782116863986, -71436.01881695018, -87098.44495039522, -11767.254682452045, -68481.3640691476, -16251.104027164463, -57250.797122811935, 0.131, 0.979, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850487898E9, 0.0, 2025-03-12 17:07:30.487
158.0, -11893.609093857896, -14700.518810810901, -84046.5377624676, -37671.04895961869, -12550.0127732769, -33343.1700877154, -16157.181996963263, -58334.07441783839, -36674.652895290004, -40323.999860763535, -71417.48922079674, -87080.20592691969, -11881.226227429655, -68484.53801686026, -16215.385939524884, -57245.38800065375, 0.131, 0.979, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504879203E9, 0.0, 2025-03-12 17:07:30.487
160.0, -11913.636256889851, -14689.00766241642, -83628.96247255355, -37742.55219013121, -12395.74103304637, -33425.2903968442, -15898.035871748432, -58437.7418086221, -36665.06399691868, -40342.44004993916, -71432.4648895818, -87098.69081958424, -11797.04955781097, -68485.87912152757, -16246.588974784492, -57242.32581166337, 0.131, 0.979, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850487942E9, 0.0, 2025-03-12 17:07:30.487
162.0, -11920.140614526346, -14723.921087255609, -83999.28617468908, -37718.07702995265, -12566.575415918282, -33386.063085325135, -16009.816945769424, -58365.45626705364, -36620.02523184124, -40370.8267653974, -71458.19174744985, -87123.47890418518, -11900.627541616863, -68530.51555520482, -16165.385087178362, -57273.439439945156, 0.131, 0.979, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504879644E9, 0.0, 2025-03-12 17:07:30.487
164.0, -11921.973457571681, -14705.324435868793, -83663.22769680354, -37758.48898392785, -12407.36394016313, -33442.72475751934, -15778.677556357094, -58443.597965669396, -36736.120192542105, -40351.671320399204, -71438.74572977373, -87102.69178184173, -11829.951325649183, -68499.0666507562, -16237.804739213556, -57233.76509353699, 0.1315, 0.9804999999999999, 0.0495, 192.0, 2.0, 16.0, 15.0, 88.0, 0.5, 72.0, 0.0, 0.0, 0.0, 1.7417668504879868E9, 0.0, 2025-03-12 17:07:30.487
166.0, -11914.865602834894, -14725.284543667382, -83965.35622660593, -37723.9555387444, -12565.167256017598, -33387.96298360384, -15855.746371238993, -58368.47375255511, -36585.91646980244, -40392.91028891925, -71473.72620984628, -87141.36029974942, -11913.032759789558, -68549.7827589253, -16134.070293196475, -57285.6211406733, 0.1315, 0.9804999999999999, 0.0495, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504880097E9, 0.0, 2025-03-12 17:07:30.488
168.0, -11925.84030936245, -14710.442985349058, -83725.29849115593, -37761.551172918225, -12412.728358832403, -33437.22622838333, -15670.964499826969, -58447.66598316026, -36803.62246079713, -40349.63731165377, -71430.43088083636, -87098.42259865077, -11843.138854877812, -68495.75859257682, -16237.536518280092, -57228.26656440098, 0.1315, 0.9804999999999999, 0.0495, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504880311E9, 0.0, 2025-03-12 17:07:30.488
170.0, -11915.69261737974, -14721.305933154337, -83920.92095862878, -37743.20039072042, -12556.114799513198, -33408.90656815846, -15711.15293635761, -58387.56214231994, -36543.06817568161, -40398.67703898872, -71478.42007618191, -87148.08817483047, -11893.139707224334, -68554.74484619437, -16115.920676698766, -57287.09635580735, 0.1315, 0.9804999999999999, 0.0495, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850488053E9, 0.0, 2025-03-12 17:07:30.488
172.0, -11914.999713301626, -14701.189363144562, -83812.71616372063, -37755.85147808212, -12431.280306730308, -33436.80154523868, -15607.619656040628, -58441.38514296832, -36856.48433643393, -40335.71217485812, -71417.48922079674, -87087.38083688985, -11852.638346271318, -68490.05889774072, -16244.867890461433, -57216.889526473235, 0.1315, 0.9804999999999999, 0.0495, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504881392E9, 0.0, 2025-03-12 17:07:30.488
174.0, -11949.823731162995, -14743.858843309743, -83856.7938037865, -37797.0233913688, -12568.542369430348, -33463.53423160723, -15572.885045157082, -58441.18397726822, -36507.77477118668, -40440.22893193113, -71518.2285330568, -87188.96951543922, -11896.604227614907, -68595.96146296996, -16109.99746441811, -57317.070045121916, 0.12775, 0.98225, 0.04775, 192.0, 1.5, 112.0, 15.0, 96.0, 0.5, 56.0, 0.0, 0.0, 0.0, 1.7417668504881623E9, 0.0, 2025-03-12 17:07:30.488
176.0, -11944.101684582434, -14724.01049423343, -83856.10089970838, -37782.38299875057, -12483.493981777905, -33452.894801246504, -15509.07081473718, -58469.81656191547, -36904.317069568286, -40369.70917817464, -71454.07902647008, -87126.04935479753, -11907.914210309293, -68533.15306105054, -16246.343105595482, -57253.07700074637, 0.12775, 0.98225, 0.04775, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504881852E9, 0.0, 2025-03-12 17:07:30.488
178.0, -11936.144463556346, -14727.877346024197, -83802.09908510436, -37790.60844071012, -12565.211959506507, -33438.47792607283, -15414.008845568758, -58426.878860816825, -36505.09256185205, -40445.28042617803, -71525.71636744933, -87197.15025390986, -11904.40498642981, -68605.77387878584, -16109.572781273459, -57324.781396959, 0.12775, 0.98225, 0.04775, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766850488207E9, 0.0, 2025-03-12 17:07:30.488
180.0, -11930.467120464698, -14710.107709182228, -83941.30574957201, -37772.83880386815, -12505.130470410642, -33419.45659154136, -15394.04873777017, -58447.12954129333, -36939.74458452995, -40358.242733269064, -71435.32591287207, -87104.8599010539, -11918.821861603483, -68522.96066557892, -16252.243966131684, -57227.439549856135, 0.12775, 0.98225, 0.04775, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504882295E9, 0.0, 2025-03-12 17:07:30.488
182.0, -11936.792664145549, -14713.169898172606, -83757.10502351583, -37808.84746418565, -12554.505473912415, -33433.47113531484, -15213.513697804654, -58435.17135800974, -36500.97984087227, -40453.50586813759, -71532.3324838081, -87198.69252427728, -11898.191201471234, -68610.02071023235, -16110.176278373752, -57320.62397249031, 0.12775, 0.98225, 0.04775, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504882512E9, 0.0, 2025-03-12 17:07:30.488
184.0, -11953.154141086834, -14724.122252955707, -83975.48156684417, -37794.49764424535, -12537.875776037667, -33429.98426317981, -15207.925761690827, -58467.08964909192, -36948.23824742297, -40383.4331492702, -71461.94684051834, -87124.84236059694, -11969.85089419495, -68546.6311629571, -16224.97483789621, -57249.16544546669, 0.12787500000000002, 0.979125, 0.044875, 192.0, 2.0, 0.0, 15.0, 64.0, 0.5, 40.0, 0.0, 0.0, 0.0, 1.741766850488273E9, 0.0, 2025-03-12 17:07:30.488
186.0, -11957.423324277797, -14716.299142396349, -83671.72135969656, -37840.430479101, -12546.39179067514, -33464.18243219643, -14973.59007282139, -58475.02451837355, -36524.58328301708, -40481.93728708474, -71569.83871100411, -87232.06367874905, -11942.894690381849, -68643.3471612152, -16081.633100704326, -57334.16912963023, 0.12787500000000002, 0.979125, 0.044875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504882965E9, 0.0, 2025-03-12 17:07:30.488
188.0, -11950.382524774377, -14722.20000293255, -84017.90517782036, -37791.05547559923, -12560.048706537333, -33406.73844894629, -15058.057315117994, -58429.51636666255, -36969.4277011666, -40369.35155026335, -71451.64268632444, -87111.69953485722, -11993.208467150745, -68545.53592747879, -16191.089593301964, -57201.8020989659, 0.12787500000000002, 0.979125, 0.044875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504883187E9, 0.0, 2025-03-12 17:07:30.488
190.0, -11971.996661662659, -14722.28940991037, -83622.16754223914, -37856.903714764565, -12527.281049165851, -33469.21157469888, -14808.365977807758, -58483.205256844194, -36556.658036310444, -40479.36683647238, -71575.13607444002, -87231.95192002678, -11947.879129395382, -68649.1586147736, -16079.688498936714, -57298.875725135294, 0.12787500000000002, 0.979125, 0.044875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668504883404E9, 0.0, 2025-03-12 17:07:30.488
